93.00 1 122

93.00 1 123

93.00 1 124

93.00 1 125

93.00 1 126

93.00 1 127

93.00 1 128

93.00 1 129

93.00 1 130

93.00 1 131

93.00 1 132

93.00 1 133

93.00 1 134

93.00 1 135

93.00 1 136

93.00 1 137

93.00 1 138

93.00 1 139

93.00 1 140

93.00 1 141

93.00 1 142

93.00 1 143

93.00 1 144

93.00 1 145

93.00 1 146

93.00 1 147

93.00 1 148

93.00 1 149

93.00 1 150

93.00 1 151

93.00 1 152

93.00 1 153

93.00 1 154

93.00 1 155

93.00 1 156

93.00 1 157

93.00 1 158

93.00 1 159

93.00 1 160

93.00 1 161

93.00 1 162

93.00 1 163

93.00 1 164

93.00 1 165

93.00 1 166

93.00 1 167

93.00 1 168

93.00 1 169

93.00 1 170

93.00 1 171

93.00 1 172

93.00 1 173

93.00 1 174

93.00 1 175

93.00 1 176

93.00 1 177

93.00 1 178

93.00 1 179

93.00 1 180

93.00 1 181

93.00 1 182

93.00 1 183

93.00 1 184

93.00 1 185

93.00 1 186

93.00 1 187

93.00 1 188

93.00 1 189

93.00 1 190

93.00 1 191

93.00 1 192

93.00 1 193

93.00 1 194

93.00 1 195

93.00 1 196

93.00 1 197

93.00 1 198

93.00 1 199

93.00 1 200

15.00 1 1

-62.00 1 2

-82.00 1 3

-37.00 1 4

-80.00 1 5

-55.00 1 6

-56.00 1 7

-56.00 1 8

-46.00 1 9

-16.00 1 10

9.00 1 11

14.00 1 12

34.00 1 13

22.00 1 14

27.00 1 15

16.00 1 16

-13.00 1 17

-26.00 1 18

-36.00 1 19

-40.00 1 20

-29.00 1 21

-29.00 1 22

-36.00 1 23

-37.00 1 24

-35.00 1 25

-32.00 1 26

-23.00 1 27

-18.00 1 28

-22.00 1 29

-25.00 1 30

-33.00 1 31

-17.00 1 32

-17.00 1 33

-19.00 1 34

-21.00 1 35

-23.00 1 36

-7.00 1 37

-5.00 1 38

0.00 1 39

-2.00 1 40

-9.00 1 41

-23.00 1 42

-33.00 1 43

-40.00 1 44

-40.00 1 45

-35.00 1 46

-29.00 1 47

-23.00 1 48

-17.00 1 49

-13.00 1 50

-12.00 1 51

-16.00 1 52

-21.00 1 53

-22.00 1 54

-20.00 1 55

-14.00 1 56

-9.00 1 57

-3.00 1 58

-2.00 1 59

-8.00 1 60

-21.00 1 61

-32.00 1 62

-38.00 1 63

-38.00 1 64

-33.00 1 65

-28.00 1 66

1.00 1 67

-14.00 1 68

-25.00 1 69

-32.00 1 70

-36.00 1 71

-36.00 1 72

-30.00 1 73

-7.00 1 74

-17.00 1 75

-12.00 1 76

-15.00 1 77

-10.00 1 78

-8.00 1 79

-9.00 1 80

-15.00 1 81

-20.00 1 82

-26.00 1 83

-30.00 1 84

-32.00 1 85

-30.00 1 86

-24.00 1 87

-19.00 1 88

-16.00 1 89

-14.00 1 90

-14.00 1 91

-16.00 1 92

-18.00 1 93

-20.00 1 94

-20.00 1 95

-17.00 1 96

-15.00 1 97

-13.00 1 98

-13.00 1 99

-16.00 1 100

-17.00 1 101

-18.00 1 102

-20.00 1 103

-14.00 1 104

-18.00 1 105

-18.00 1 106

-18.00 1 107

-18.00 1 108

-17.00 1 109

-17.00 1 110

-16.00 1 111

-16.00 1 112

-15.00 1 113

-16.00 1 114

-17.00 1 115

-22.00 1 116

-23.00 1 117

-20.00 1 118

-19.00 1 119

-16.00 1 120

-16.00 1 121

-14.00 1 122

-14.00 1 123

-15.00 1 124

-15.00 1 125

-16.00 1 126

-16.00 1 127

-16.00 1 128

-17.00 1 129

-18.00 1 130

-18.00 1 131

-18.00 1 132

-18.00 1 133

-17.00 1 134

-18.00 1 135

-17.00 1 136

-18.00 1 137

-12.00 1 138

-14.00 1 139

-15.00 1 140

-16.00 1 141

-17.00 1 142

-18.00 1 143

-19.00 1 144

-19.00 1 145

-19.00 1 146

-18.00 1 147

-19.00 1 148

-18.00 1 149

-18.00 1 150

-18.00 1 151

-18.00 1 152

-19.00 1 153

-18.00 1 154

-20.00 1 155

-21.00 1 156

-10.00 1 157

-16.00 1 158

-15.00 1 159

-15.00 1 160

-16.00 1 161

-16.00 1 162

-16.00 1 163

-17.00 1 164

-18.00 1 165

-19.00 1 166

-20.00 1 167

-19.00 1 168

-20.00 1 169

-19.00 1 170

-19.00 1 171

-14.00 1 172

-15.00 1 173

-16.00 1 174

-17.00 1 175

-17.00 1 176

-18.00 1 177

-18.00 1 178

-19.00 1 179

-19.00 1 180

-19.00 1 181

-20.00 1 182

-20.00 1 183

-21.00 1 184

-20.00 1 185

-20.00 1 186

-20.00 1 187

-19.00 1 188

-20.00 1 189

-20.00 1 190

-20.00 1 191

-20.00 1 192

-17.00 1 193

-16.00 1 194

-18.00 1 195

-18.00 1 196

-18.00 1 197

-15.00 1 198

-17.00 1 199

-19.00 1 200

47.00 1 1

-8.00 1 2

18.00 1 3

32.00 1 4

-15.00 1 5

-49.00 1 6

7.00 1 7

-16.00 1 8

-44.00 1 9

-52.00 1 10

-12.00 1 11

27.00 1 12

4.00 1 13

-31.00 1 14

-47.00 1 15

-33.00 1 16

19.00 1 17

9.00 1 18

-15.00 1 19

-42.00 1 20

-39.00 1 21

-1.00 1 22

17.00 1 23

-6.00 1 24

-33.00 1 25

-42.00 1 26

-16.00 1 27

12.00 1 28

0.00 1 29

-23.00 1 30

-42.00 1 31

-13.00 1 32

13.00 1 33

-1.00 1 34

-28.00 1 35

-34.00 1 36

-22.00 1 37

0.00 1 38

-6.00 1 39

2.00 1 40

-35.00 1 41

-22.00 1 42

-23.00 1 43

-24.00 1 44

4.00 1 45

-5.00 1 46

-19.00 1 47

-19.00 1 48

-17.00 1 49

-23.00 1 50

-3.00 1 51

-13.00 1 52

-19.00 1 53

-17.00 1 54

-22.00 1 55

-8.00 1 56

-9.00 1 57

-16.00 1 58

27.00 1 59

10.00 1 60

-34.00 1 61

-62.00 1 62

-31.00 1 63

27.00 1 64

16.00 1 65

-11.00 1 66

-49.00 1 67

-47.00 1 68

-1.00 1 69

23.00 1 70

-20.00 1 71

-45.00 1 72

-38.00 1 73

0.00 1 74

22.00 1 75

-4.00 1 76

-30.00 1 77

-25.00 1 78

-10.00 1 79

27.00 1 80

-13.00 1 81

-4.00 1 82

25.00 1 83

25.00 1 84

35.00 1 85

-59.00 1 86

-82.00 1 87

-67.00 1 88

21.00 1 89

41.00 1 90

1.00 1 91

-42.00 1 92

-67.00 1 93

-12.00 1 94

37.00 1 95

5.00 1 96

-24.00 1 97

-54.00 1 98

-28.00 1 99

30.00 1 100

16.00 1 101

-12.00 1 102

-28.00 1 103

-23.00 1 104

28.00 1 105

0.00 1 106

-40.00 1 107

-35.00 1 108

-34.00 1 109

20.00 1 110

-7.00 1 111

-35.00 1 112

-19.00 1 113

9.00 1 114

10.00 1 115

-5.00 1 116

-25.00 1 117

-28.00 1 118

-3.00 1 119

-24.00 1 120

-14.00 1 121

0.00 1 122

5.00 1 123

-19.00 1 124

-15.00 1 125

-16.00 1 126

-5.00 1 127

3.00 1 128

-14.00 1 129

-19.00 1 130

-13.00 1 131

-12.00 1 132

-6.00 1 133

-17.00 1 134

-28.00 1 135

-20.00 1 136

-13.00 1 137

-11.00 1 138

-18.00 1 139

-24.00 1 140

-19.00 1 141

-12.00 1 142

-17.00 1 143

-23.00 1 144

-15.00 1 145

-16.00 1 146

-15.00 1 147

-14.00 1 148

-16.00 1 149

-13.00 1 150

-15.00 1 151

-18.00 1 152

-14.00 1 153

-14.00 1 154

-8.00 1 155

-15.00 1 156

-16.00 1 157

-14.00 1 158

-13.00 1 159

-13.00 1 160

-17.00 1 161

-17.00 1 162

-17.00 1 163

-11.00 1 164

-12.00 1 165

-16.00 1 166

-18.00 1 167

-14.00 1 168

-14.00 1 169

-15.00 1 170

-16.00 1 171

-15.00 1 172

-16.00 1 173

-14.00 1 174

-14.00 1 175

-17.00 1 176

-16.00 1 177

-12.00 1 178

-17.00 1 179

11.00 1 180

-27.00 1 181

-17.00 1 182

-12.00 1 183

-26.00 1 184

-11.00 1 185

-18.00 1 186

-23.00 1 187

-2.00 1 188

-4.00 1 189

-14.00 1 190

-19.00 1 191

-14.00 1 192

-21.00 1 193

-16.00 1 194

-16.00 1 195

-18.00 1 196

-9.00 1 197

-11.00 1 198

-17.00 1 199

-19.00 1 200

47.00 2 1

-20.00 2 2

-54.00 2 3

-55.00 2 4

16.00 2 5

37.00 2 6

-4.00 2 7

-45.00 2 8

-56.00 2 9

-10.00 2 10

23.00 2 11

-5.00 2 12

-42.00 2 13

-42.00 2 14

7.00 2 15

15.00 2 16

-17.00 2 17

-42.00 2 18

-26.00 2 19

13.00 2 20

2.00 2 21

-22.00 2 22

-38.00 2 23

-23.00 2 24

6.00 2 25

3.00 2 26

16.00 2 27

-7.00 2 28

-26.00 2 29

-31.00 2 30

-12.00 2 31

4.00 2 32

-9.00 2 33

-27.00 2 34

-30.00 2 35

-17.00 2 36

-3.00 2 37

-1.00 2 38

-15.00 2 39

-18.00 2 40

-14.00 2 41

-14.00 2 42

-16.00 2 43

-15.00 2 44

-15.00 2 45

-15.00 2 46

-12.00 2 47

-9.00 2 48

-51.00 2 49

-49.00 2 50

-55.00 2 51

-58.00 2 52

-49.00 2 53

-28.00 2 54

-11.00 2 55

9.00 2 56

27.00 2 57

27.00 2 58

8.00 2 59

-13.00 2 60

-26.00 2 61

-35.00 2 62

-41.00 2 63

22.00 2 64

-1.00 2 65

-19.00 2 66

-34.00 2 67

-38.00 2 68

-37.00 2 69

-32.00 2 70

-24.00 2 71

-11.00 2 72

1.00 2 73

7.00 2 74

-3.00 2 75

-11.00 2 76

-17.00 2 77

-24.00 2 78

-26.00 2 79

-28.00 2 80

-29.00 2 81

-25.00 2 82

-20.00 2 83

-16.00 2 84

-14.00 2 85

-16.00 2 86

-16.00 2 87

-16.00 2 88

-9.00 2 89

-14.00 2 90

-16.00 2 91

-16.00 2 92

-15.00 2 93

-16.00 2 94

-15.00 2 95

14.00 2 96

-20.00 2 97

-31.00 2 98

-47.00 2 99

-51.00 2 100

-51.00 2 101

7.00 2 102

25.00 2 103

27.00 2 104

-1.00 2 105

-18.00 2 106

-30.00 2 107

-36.00 2 108

-38.00 2 109

-39.00 2 110

-39.00 2 111

-39.00 2 112

-35.00 2 113

-27.00 2 114

-16.00 2 115

-4.00 2 116

7.00 2 117

14.00 2 118

7.00 2 119

-7.00 2 120

-16.00 2 121

-23.00 2 122

-27.00 2 123

-29.00 2 124

-28.00 2 125

-28.00 2 126

-27.00 2 127

-26.00 2 128

-24.00 2 129

-18.00 2 130

9.00 2 131

-5.00 2 132

-14.00 2 133

-19.00 2 134

-22.00 2 135

-23.00 2 136

-4.00 2 137

-4.00 2 138

-10.00 2 139

-14.00 2 140

-19.00 2 141

-21.00 2 142

-20.00 2 143

-16.00 2 144

-17.00 2 145

-18.00 2 146

-18.00 2 147

-15.00 2 148

-13.00 2 149

-11.00 2 150

-9.00 2 151

-8.00 2 152

-12.00 2 153

-16.00 2 154

-18.00 2 155

-20.00 2 156

-18.00 2 157

-19.00 2 158

-18.00 2 159

-18.00 2 160

-17.00 2 161

-18.00 2 162

-17.00 2 163

-14.00 2 164

-11.00 2 165

-11.00 2 166

-10.00 2 167

-17.00 2 168

-8.00 2 169

-8.00 2 170

-10.00 2 171

-9.00 2 172

-8.00 2 173

-6.00 2 174

-17.00 2 175

-20.00 2 176

-17.00 2 177

-19.00 2 178

-17.00 2 179

-13.00 2 180

-11.00 2 181

-11.00 2 182

-11.00 2 183

-8.00 2 184

-15.00 2 185

-17.00 2 186

-15.00 2 187

-16.00 2 188

-18.00 2 189

-15.00 2 190

-12.00 2 191

-13.00 2 192

-16.00 2 193

-17.00 2 194

-15.00 2 195

-16.00 2 196

-17.00 2 197

-14.00 2 198

-13.00 2 199

-16.00 2 200

40.00 3 1

18.00 3 2

9.00 3 3

-19.00 3 4

-35.00 3 5

-45.00 3 6

-3.00 3 7

18.00 3 8

7.00 3 9

-15.00 3 10

-25.00 3 11

-36.00 3 12

-37.00 3 13

-8.00 3 14

9.00 3 15

9.00 3 16

-4.00 3 17

-18.00 3 18

-27.00 3 19

-30.00 3 20

-31.00 3 21

-28.00 3 22

-3.00 3 23

3.00 3 24

1.00 3 25

-10.00 3 26

-18.00 3 27

-23.00 3 28

-25.00 3 29

-37.00 3 30

-34.00 3 31

-30.00 3 32

-20.00 3 33

-4.00 3 34

1.00 3 35

-11.00 3 36

-9.00 3 37

-13.00 3 38

-17.00 3 39

-14.00 3 40

-16.00 3 41

-30.00 3 42

-26.00 3 43

-19.00 3 44

-15.00 3 45

-10.00 3 46

-14.00 3 47

-14.00 3 48

-8.00 3 49

-6.00 3 50

-12.00 3 51

-15.00 3 52

-23.00 3 53

-28.00 3 54

-26.00 3 55

-8.00 3 56

-11.00 3 57

-12.00 3 58

-18.00 3 59

-16.00 3 60

-33.00 3 61

4.00 3 62

-23.00 3 63

-7.00 3 64

-22.00 3 65

-6.00 3 66

-15.00 3 67

-16.00 3 68

-14.00 3 69

-34.00 3 70

-17.00 3 71

-18.00 3 72

-10.00 3 73

-5.00 3 74

-10.00 3 75

-6.00 3 76

-19.00 3 77

-12.00 3 78

-22.00 3 79

-20.00 3 80

-18.00 3 81

-8.00 3 82

-17.00 3 83

-7.00 3 84

-16.00 3 85

-13.00 3 86

-16.00 3 87

-20.00 3 88

-13.00 3 89

-18.00 3 90

-11.00 3 91

-14.00 3 92

-15.00 3 93

-16.00 3 94

-19.00 3 95

-10.00 3 96

-12.00 3 97

-9.00 3 98

-15.00 3 99

-10.00 3 100

-13.00 3 101

-17.00 3 102

-22.00 3 103

-22.00 3 104

-17.00 3 105

-23.00 3 106

-19.00 3 107

-15.00 3 108

-18.00 3 109

-12.00 3 110

-14.00 3 111

-15.00 3 112

-9.00 3 113

-12.00 3 114

-13.00 3 115

-10.00 3 116

-16.00 3 117

-11.00 3 118

-14.00 3 119

-14.00 3 120

-17.00 3 121

-14.00 3 122

-15.00 3 123

-19.00 3 124

-17.00 3 125

-21.00 3 126

-21.00 3 127

-17.00 3 128

-20.00 3 129

-17.00 3 130

-15.00 3 131

-16.00 3 132

-12.00 3 133

-13.00 3 134

-14.00 3 135

-11.00 3 136

-13.00 3 137

-12.00 3 138

-12.00 3 139

-8.00 3 140

-15.00 3 141

-19.00 3 142

-17.00 3 143

-15.00 3 144

-15.00 3 145

-14.00 3 146

-14.00 3 147

-14.00 3 148

-13.00 3 149

-14.00 3 150

-14.00 3 151

-13.00 3 152

-15.00 3 153

-15.00 3 154

-15.00 3 155

-15.00 3 156

-17.00 3 157

-18.00 3 158

-16.00 3 159

-16.00 3 160

-16.00 3 161

-17.00 3 162

-17.00 3 163

-16.00 3 164

-16.00 3 165

-15.00 3 166

-15.00 3 167

-15.00 3 168

-13.00 3 169

-14.00 3 170

-15.00 3 171

-14.00 3 172

-16.00 3 173

-16.00 3 174

-15.00 3 175

-17.00 3 176

-16.00 3 177

-17.00 3 178

-13.00 3 179

-12.00 3 180

-13.00 3 181

-15.00 3 182

-17.00 3 183

-15.00 3 184

-17.00 3 185

-11.00 3 186

-13.00 3 187

-15.00 3 188

-16.00 3 189

-16.00 3 190

-17.00 3 191

-17.00 3 192

-16.00 3 193

-17.00 3 194

-15.00 3 195

-15.00 3 196

-15.00 3 197

-15.00 3 198

-15.00 3 199

-15.00 3 200

48.00 4 1

6.00 4 2

-27.00 4 3

-47.00 4 4

-54.00 4 5

-44.00 4 6

-13.00 4 7

19.00 4 8

24.00 4 9

1.00 4 10

-27.00 4 11

-39.00 4 12

-41.00 4 13

-44.00 4 14

-28.00 4 15

-9.00 4 16

14.00 4 17

2.00 4 18

-18.00 4 19

-31.00 4 20

-34.00 4 21

-11.00 4 22

-21.00 4 23

-31.00 4 24

-32.00 4 25

-32.00 4 26

-23.00 4 27

-18.00 4 28

-18.00 4 29

-16.00 4 30

-15.00 4 31

-15.00 4 32

-15.00 4 33

-15.00 4 34

-15.00 4 35

-16.00 4 36

-16.00 4 37

-15.00 4 38

-15.00 4 39

-15.00 4 40

-16.00 4 41

-56.00 4 42

17.00 4 43

-26.00 4 44

-9.00 4 45

-10.00 4 46

-36.00 4 47

4.00 4 48

-34.00 4 49

5.00 4 50

-18.00 4 51

-23.00 4 52

-2.00 4 53

-38.00 4 54

3.00 4 55

-24.00 4 56

3.00 4 57

-29.00 4 58

-4.00 4 59

4.00 4 60

-22.00 4 61

-16.00 4 62

-13.00 4 63

-7.00 4 64

-22.00 4 65

-15.00 4 66

-9.00 4 67

-14.00 4 68

-18.00 4 69

-15.00 4 70

-15.00 4 71

-15.00 4 72

-15.00 4 73

-15.00 4 74

-15.00 4 75

-15.00 4 76

-15.00 4 77

-16.00 4 78

-15.00 4 79

-14.00 4 80

-23.00 4 81

-30.00 4 82

-20.00 4 83

-19.00 4 84

-17.00 4 85

-17.00 4 86

-14.00 4 87

-6.00 4 88

-3.00 4 89

-8.00 4 90

-14.00 4 91

-19.00 4 92

-24.00 4 93

-22.00 4 94

-19.00 4 95

-6.00 4 96

-4.00 4 97

-15.00 4 98

-20.00 4 99

-21.00 4 100

-20.00 4 101

-20.00 4 102

-20.00 4 103

-19.00 4 104

-6.00 4 105

-15.00 4 106

-17.00 4 107

-19.00 4 108

-20.00 4 109

-19.00 4 110

-19.00 4 111

-18.00 4 112

-18.00 4 113

-17.00 4 114

-16.00 4 115

-15.00 4 116

-14.00 4 117

-13.00 4 118

-12.00 4 119

-12.00 4 120

-12.00 4 121

-13.00 4 122

-14.00 4 123

-15.00 4 124

-17.00 4 125

-17.00 4 126

-18.00 4 127

-17.00 4 128

-18.00 4 129

-17.00 4 130

-15.00 4 131

-11.00 4 132

-12.00 4 133

-13.00 4 134

-9.00 4 135

-15.00 4 136

-15.00 4 137

-16.00 4 138

-15.00 4 139

-15.00 4 140

-14.00 4 141

-14.00 4 142

-14.00 4 143

-14.00 4 144

-15.00 4 145

-12.00 4 146

-13.00 4 147

-15.00 4 148

-14.00 4 149

-15.00 4 150

-15.00 4 151

-15.00 4 152

-15.00 4 153

-15.00 4 154

-16.00 4 155

-16.00 4 156

-17.00 4 157

-16.00 4 158

-16.00 4 159

-16.00 4 160

-16.00 4 161

-14.00 4 162

-14.00 4 163

-14.00 4 164

-14.00 4 165

-14.00 4 166

-14.00 4 167

-15.00 4 168

-15.00 4 169

-15.00 4 170

-15.00 4 171

-14.00 4 172

-14.00 4 173

-13.00 4 174

-14.00 4 175

-16.00 4 176

-16.00 4 177

-16.00 4 178

-15.00 4 179

-16.00 4 180

-15.00 4 181

-15.00 4 182

-15.00 4 183

-15.00 4 184

-16.00 4 185

-15.00 4 186

-15.00 4 187

-7.00 4 188

-15.00 4 189

-16.00 4 190

-16.00 4 191

-16.00 4 192

-16.00 4 193

-15.00 4 194

-16.00 4 195

-16.00 4 196

-15.00 4 197

-15.00 4 198

-15.00 4 199

-12.00 4 200

45.00 1 1

-72.00 1 2

-51.00 1 3

-58.00 1 4

-46.00 1 5

-34.00 1 6

-36.00 1 7

-18.00 1 8

1.00 1 9

25.00 1 10

18.00 1 11

18.00 1 12

15.00 1 13

-10.00 1 14

-22.00 1 15

-26.00 1 16

-26.00 1 17

-27.00 1 18

-30.00 1 19

-30.00 1 20

-34.00 1 21

-35.00 1 22

-34.00 1 23

-30.00 1 24

-27.00 1 25

-26.00 1 26

-26.00 1 27

-27.00 1 28

3.00 1 29

4.00 1 30

5.00 1 31

2.00 1 32

-6.00 1 33

-16.00 1 34

-22.00 1 35

-26.00 1 36

-28.00 1 37

-28.00 1 38

-20.00 1 39

-13.00 1 40

-11.00 1 41

-8.00 1 42

-4.00 1 43

1.00 1 44

-1.00 1 45

-7.00 1 46

-17.00 1 47

-22.00 1 48

-26.00 1 49

-27.00 1 50

-25.00 1 51

-25.00 1 52

-12.00 1 53

-18.00 1 54

-17.00 1 55

-18.00 1 56

-18.00 1 57

-19.00 1 58

-18.00 1 59

-18.00 1 60

-17.00 1 61

-12.00 1 62

-7.00 1 63

-4.00 1 64

-3.00 1 65

-8.00 1 66

-10.00 1 67

-15.00 1 68

-19.00 1 69

-22.00 1 70

-16.00 1 71

-14.00 1 72

-15.00 1 73

-16.00 1 74

-17.00 1 75

-18.00 1 76

-23.00 1 77

-23.00 1 78

-21.00 1 79

-19.00 1 80

-17.00 1 81

-15.00 1 82

-15.00 1 83

-15.00 1 84

-17.00 1 85

-17.00 1 86

-17.00 1 87

-16.00 1 88

-15.00 1 89

-13.00 1 90

-12.00 1 91

-4.00 1 92

-9.00 1 93

-11.00 1 94

-12.00 1 95

-13.00 1 96

-14.00 1 97

-16.00 1 98

-17.00 1 99

-19.00 1 100

-18.00 1 101

-18.00 1 102

-17.00 1 103

-17.00 1 104

-18.00 1 105

-17.00 1 106

-19.00 1 107

-19.00 1 108

-20.00 1 109

-21.00 1 110

-21.00 1 111

-11.00 1 112

-6.00 1 113

-14.00 1 114

-15.00 1 115

-16.00 1 116

-16.00 1 117

-15.00 1 118

-16.00 1 119

-16.00 1 120

-17.00 1 121

-17.00 1 122

-18.00 1 123

-17.00 1 124

-17.00 1 125

-18.00 1 126

-17.00 1 127

-17.00 1 128

-18.00 1 129

-19.00 1 130

-12.00 1 131

-19.00 1 132

-20.00 1 133

-20.00 1 134

-18.00 1 135

-19.00 1 136

-17.00 1 137

-18.00 1 138

-16.00 1 139

-14.00 1 140

-14.00 1 141

-14.00 1 142

-14.00 1 143

-13.00 1 144

-14.00 1 145

-16.00 1 146

-18.00 1 147

-18.00 1 148

-19.00 1 149

-19.00 1 150

-18.00 1 151

-18.00 1 152

-18.00 1 153

-10.00 1 154

-12.00 1 155

-14.00 1 156

-14.00 1 157

-13.00 1 158

-14.00 1 159

-15.00 1 160

-15.00 1 161

-16.00 1 162

-16.00 1 163

-16.00 1 164

-15.00 1 165

-15.00 1 166

-15.00 1 167

-16.00 1 168

-16.00 1 169

-8.00 1 170

-16.00 1 171

-17.00 1 172

-16.00 1 173

-17.00 1 174

-17.00 1 175

-17.00 1 176

-18.00 1 177

-18.00 1 178

-18.00 1 179

-13.00 1 180

-16.00 1 181

-15.00 1 182

-16.00 1 183

-15.00 1 184

-16.00 1 185

-16.00 1 186

-15.00 1 187

-17.00 1 188

-17.00 1 189

-16.00 1 190

-16.00 1 191

-17.00 1 192

-17.00 1 193

-16.00 1 194

-17.00 1 195

-7.00 1 196

-14.00 1 197

-15.00 1 198

-15.00 1 199

-15.00 1 200

15.00 2 1

-61.00 2 2

-2.00 2 3

-29.00 2 4

19.00 2 5

-21.00 2 6

3.00 2 7

-18.00 2 8

2.00 2 9

-35.00 2 10

10.00 2 11

-29.00 2 12

14.00 2 13

-25.00 2 14

10.00 2 15

-22.00 2 16

-35.00 2 17

12.00 2 18

-25.00 2 19

7.00 2 20

-20.00 2 21

-7.00 2 22

-20.00 2 23

-18.00 2 24

-19.00 2 25

-25.00 2 26

-17.00 2 27

-29.00 2 28

-13.00 2 29

-31.00 2 30

-10.00 2 31

-32.00 2 32

